sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
AD_0011,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 64-65 from 190 MW export to 104 MW import. Diagnose this event.,Flow reversal on line 64-65 from 190 MW export to 104 MW import indicates an undetected topology change in the adjacent control area — most likely a 99 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (221 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,2259.588,2246.111,13.477,0.975,1.04,0.745,11.4,IEEE-118,SCN_AD_0011,reactive_anomaly,52,low,T11,True,True,3,4.0,True,0.0,0.0,0.411,0.449,0.822,True,89.1,False,none,0.77,physics-constrained synthetic generation,2024-01-01
AD_0012,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Northwest interface — voltages below 0.956 pu on 4 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Northwest interface requires immediate sequential execution: (1) shed 436 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 32 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 136 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 0.980 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.76 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",3455.143,3431.125,24.018,0.956,1.031,0.538,31.5,IEEE-118,SCN_AD_0012,load_trip,74,critical,T12,True,True,3,4.33,True,0.0,0.0,0.328,0.502,0.847,True,87.3,False,none,0.78,physics-constrained synthetic generation,2024-01-01
AD_0013,anomaly_detection,train,factual,easy,Line 89-92 current has risen to 0.79 pu of rating. Diagnose and recommend corrective action.,"Current of 0.79 pu on line 89-92 exceeds the 1.0 pu continuous limit. Most likely cause: loop flow increase following unscheduled outage of parallel line 89-92. Recommended action: reduce generation at bus 89 by 145 MW within 5 minutes. Loading returns to 0.57 pu. If unresolved within 15 minutes, initiate N-1 contingency protocol.",3506.926,3492.954,13.972,0.981,1.043,0.786,55.0,IEEE-118,SCN_AD_0013,generation_trip,4,high,T01,True,True,3,4.0,True,0.0,0.0,0.372,0.524,0.835,True,92.3,False,none,0.76,physics-constrained synthetic generation,2024-01-01
AD_0014,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 22-23 from 278 MW export to 108 MW import. Diagnose this event.,Flow reversal on line 22-23 from 278 MW export to 108 MW import indicates an undetected topology change in the adjacent control area — most likely a 321 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (199 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,3784.242,3765.415,18.827,0.971,1.038,0.832,54.3,IEEE-118,SCN_AD_0014,voltage_collapse,113,critical,T02,True,True,3,4.67,True,0.0,0.0,0.352,0.447,0.835,True,91.7,False,none,0.77,physics-constrained synthetic generation,2024-01-01
AD_0015,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Central interface — voltages below 0.977 pu on 4 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Central interface requires immediate sequential execution: (1) shed 316 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 51 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 79 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 1.010 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.85 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",2639.074,2620.729,18.345,0.977,1.026,0.65,58.3,IEEE-118,SCN_AD_0015,generation_deviation,51,critical,T03,True,True,3,4.33,True,0.0,0.0,0.405,0.504,0.828,True,92.4,False,none,0.81,physics-constrained synthetic generation,2024-01-01
AD_0016,anomaly_detection,train,factual,easy,Bus 95 voltage has dropped to 0.973 pu. What is the most likely cause and required action?,Bus 95 at 0.973 pu violates the 0.95 pu lower limit. Most probable cause (68% likelihood): under-scheduling of reactive reserves in the voltage control area. Immediate actions: (1) switch in the standby capacitor bank at bus 95 (37 MVAR); (2) increase reactive output of generator at bus 85 by 42 MVAR. Voltage recovers to 1.009 pu within 3 minutes. No thermal violations are present on any adjacent line.,3036.357,3015.25,21.107,0.973,1.027,0.726,30.5,IEEE-118,SCN_AD_0016,reactive_anomaly,78,moderate,T04,True,True,3,3.67,True,0.0,0.0,0.398,0.501,0.851,True,87.9,False,none,0.76,physics-constrained synthetic generation,2024-01-01
AD_0017,anomaly_detection,train,reasoning,medium,Frequency has dropped to 59.53 Hz. What event has likely occurred and what are the emergency actions?,"Frequency of 59.53 Hz with ROCOF of 0.27 Hz/s indicates a generation trip of approximately 265–212 MW, consistent with loss of the largest unit in the system. Emergency actions: (1) verify UFLS relay operation at 59.3 Hz; (2) dispatch all spinning reserve within 10 minutes; (3) request emergency assistance from the adjacent control area. Frequency recovery to 59.9 Hz is expected within 4 minutes.",2460.261,2443.159,17.102,0.976,1.017,0.688,54.6,IEEE-118,SCN_AD_0017,busbar_fault,37,critical,T05,True,True,3,3.67,True,0.0,0.0,0.37,0.435,0.851,True,88.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
AD_0018,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Southwest interface — voltages below 0.985 pu on 6 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Southwest interface requires immediate sequential execution: (1) shed 392 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 50 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 154 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 1.011 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.71 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",5089.528,5064.207,25.321,0.985,1.007,0.904,60.5,IEEE-118,SCN_AD_0018,reactive_anomaly,89,critical,T06,True,True,3,4.0,True,0.0,0.0,0.342,0.526,0.846,True,92.8,False,none,0.79,physics-constrained synthetic generation,2024-01-01
AD_0019,anomaly_detection,train,factual,easy,Bus 42 voltage has dropped to 0.973 pu. What is the most likely cause and required action?,Bus 42 at 0.973 pu violates the 0.95 pu lower limit. Most probable cause (68% likelihood): transformer tap misoperation reducing reactive support. Immediate actions: (1) switch in the standby capacitor bank at bus 42 (43 MVAR); (2) increase reactive output of generator at bus 106 by 46 MVAR. Voltage recovers to 1.020 pu within 3 minutes. No thermal violations are present on any adjacent line.,5003.927,4969.143,34.784,0.973,1.025,0.68,62.3,IEEE-118,SCN_AD_0019,measurement_anomaly,45,moderate,T07,True,True,3,4.67,True,0.0,0.0,0.351,0.496,0.847,True,90.2,False,none,0.8,physics-constrained synthetic generation,2024-01-01
AD_0020,anomaly_detection,train,reasoning,medium,Frequency has dropped to 59.46 Hz. What event has likely occurred and what are the emergency actions?,"Frequency of 59.46 Hz with ROCOF of 0.10 Hz/s indicates a generation trip of approximately 587–469 MW, consistent with loss of the largest unit in the system. Emergency actions: (1) verify UFLS relay operation at 59.3 Hz; (2) dispatch all spinning reserve within 10 minutes; (3) request emergency assistance from the adjacent control area. Frequency recovery to 59.9 Hz is expected within 5 minutes.",5305.77,5263.661,42.109,0.971,1.016,0.667,41.4,IEEE-118,SCN_AD_0020,thermal_overload,28,low,T08,True,True,3,4.67,True,0.0,0.0,0.31,0.527,0.832,True,90.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
AD_0021,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Central interface — voltages below 0.971 pu on 8 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Central interface requires immediate sequential execution: (1) shed 350 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 32 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 116 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 0.992 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.67 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",5355.931,5318.7,37.231,0.971,1.028,0.852,48.4,IEEE-118,SCN_AD_0021,voltage_collapse,54,high,T09,True,True,3,4.33,True,0.0,0.0,0.41,0.46,0.848,True,91.8,False,none,0.8,physics-constrained synthetic generation,2024-01-01
AD_0022,anomaly_detection,train,factual,easy,Line 22-23 current has risen to 0.61 pu of rating. Diagnose and recommend corrective action.,"Current of 0.61 pu on line 22-23 exceeds the 1.0 pu continuous limit. Most likely cause: loop flow increase following unscheduled outage of parallel line 89-92. Recommended action: reduce generation at bus 94 by 77 MW within 5 minutes. Loading returns to 0.63 pu. If unresolved within 15 minutes, initiate N-1 contingency protocol.",3111.166,3086.474,24.692,0.975,1.021,0.611,37.3,IEEE-30,SCN_AD_0022,load_trip,102,moderate,T10,True,True,3,3.67,True,0.0,0.0,0.341,0.481,0.845,True,88.3,False,none,0.78,physics-constrained synthetic generation,2024-01-01
AD_0023,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 10-11 from 216 MW export to 106 MW import. Diagnose this event.,Flow reversal on line 10-11 from 216 MW export to 106 MW import indicates an undetected topology change in the adjacent control area — most likely a 160 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (181 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,2381.748,2372.259,9.489,0.969,1.033,0.71,60.8,IEEE-118,SCN_AD_0023,phase_fault,19,low,T11,True,True,3,4.0,True,0.0,0.0,0.398,0.533,0.829,True,88.2,False,none,0.82,physics-constrained synthetic generation,2024-01-01
AD_0024,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Southwest interface — voltages below 0.985 pu on 6 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Southwest interface requires immediate sequential execution: (1) shed 422 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 51 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 130 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 0.995 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.58 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",2367.43,2355.652,11.778,0.985,1.032,0.611,10.6,IEEE-118,SCN_AD_0024,thermal_overload,42,low,T12,True,True,3,4.33,True,0.0,0.0,0.389,0.478,0.85,True,90.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
AD_0025,anomaly_detection,train,factual,easy,Bus 8 voltage has dropped to 0.977 pu. What is the most likely cause and required action?,Bus 8 at 0.977 pu violates the 0.95 pu lower limit. Most probable cause (68% likelihood): under-scheduling of reactive reserves in the voltage control area. Immediate actions: (1) switch in the standby capacitor bank at bus 8 (31 MVAR); (2) increase reactive output of generator at bus 86 by 44 MVAR. Voltage recovers to 0.998 pu within 3 minutes. No thermal violations are present on any adjacent line.,3344.606,3331.281,13.325,0.977,1.023,0.803,49.6,IEEE-14,SCN_AD_0025,reactive_anomaly,35,high,T01,True,True,3,4.67,True,0.0,0.0,0.332,0.464,0.857,True,85.9,False,none,0.76,physics-constrained synthetic generation,2024-01-01
AD_0026,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 47-69 from 245 MW export to 140 MW import. Diagnose this event.,Flow reversal on line 47-69 from 245 MW export to 140 MW import indicates an undetected topology change in the adjacent control area — most likely a 127 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (198 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,2164.379,2149.334,15.045,0.985,1.019,0.889,44.0,IEEE-118,SCN_AD_0026,load_trip,9,moderate,T02,True,True,3,4.0,True,0.0,0.0,0.354,0.54,0.838,True,86.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
AD_0027,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Southwest interface — voltages below 0.990 pu on 8 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Southwest interface requires immediate sequential execution: (1) shed 460 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 34 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 84 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 1.000 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.58 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",2089.199,2076.739,12.46,0.99,1.021,0.745,42.1,IEEE-30,SCN_AD_0027,load_trip,29,moderate,T03,True,True,3,4.0,True,0.0,0.0,0.326,0.422,0.823,True,92.5,False,none,0.78,physics-constrained synthetic generation,2024-01-01
AD_0028,anomaly_detection,train,factual,easy,Bus 13 voltage has dropped to 0.959 pu. What is the most likely cause and required action?,Bus 13 at 0.959 pu violates the 0.95 pu lower limit. Most probable cause (68% likelihood): under-scheduling of reactive reserves in the voltage control area. Immediate actions: (1) switch in the standby capacitor bank at bus 13 (37 MVAR); (2) increase reactive output of generator at bus 118 by 78 MVAR. Voltage recovers to 0.993 pu within 3 minutes. No thermal violations are present on any adjacent line.,5221.784,5190.64,31.144,0.959,1.031,0.792,39.0,IEEE-118,SCN_AD_0028,voltage_collapse,26,low,T04,True,True,3,3.67,True,0.0,0.0,0.356,0.495,0.854,True,88.4,False,none,0.75,physics-constrained synthetic generation,2024-01-01
AD_0029,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 47-69 from 215 MW export to 89 MW import. Diagnose this event.,Flow reversal on line 47-69 from 215 MW export to 89 MW import indicates an undetected topology change in the adjacent control area — most likely a 361 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (237 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,4440.958,4414.471,26.487,0.97,1.049,0.697,56.3,IEEE-118,SCN_AD_0029,voltage_collapse,18,moderate,T05,True,True,3,4.33,True,0.0,0.0,0.362,0.428,0.835,True,93.4,False,none,0.74,physics-constrained synthetic generation,2024-01-01
AD_0030,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Southwest interface — voltages below 0.975 pu on 12 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Southwest interface requires immediate sequential execution: (1) shed 337 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 55 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 112 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 1.004 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.70 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",4352.219,4321.965,30.254,0.975,1.019,0.911,51.2,IEEE-118,SCN_AD_0030,measurement_anomaly,9,critical,T06,True,True,3,4.0,True,0.0,0.0,0.411,0.514,0.829,True,86.0,False,none,0.75,physics-constrained synthetic generation,2024-01-01
AD_0031,anomaly_detection,train,factual,easy,Line 38-65 current has risen to 0.60 pu of rating. Diagnose and recommend corrective action.,"Current of 0.60 pu on line 38-65 exceeds the 1.0 pu continuous limit. Most likely cause: loop flow increase following unscheduled outage of parallel line 47-69. Recommended action: reduce generation at bus 98 by 128 MW within 5 minutes. Loading returns to 0.59 pu. If unresolved within 15 minutes, initiate N-1 contingency protocol.",3680.588,3662.277,18.311,0.985,1.05,0.6,20.7,IEEE-118,SCN_AD_0031,measurement_anomaly,64,high,T07,True,True,3,3.67,True,0.0,0.0,0.351,0.502,0.851,True,85.6,False,none,0.83,physics-constrained synthetic generation,2024-01-01
AD_0032,anomaly_detection,train,reasoning,medium,SCADA shows flow reversal on line 38-65 from 232 MW export to 91 MW import. Diagnose this event.,Flow reversal on line 38-65 from 232 MW export to 91 MW import indicates an undetected topology change in the adjacent control area — most likely a 152 MW generation trip or line outage increasing import requirement. Actions: request topology update from the adjacent ISO; verify interconnection import limits (216 MW contractual maximum); prepare re-dispatch if import exceeds the limit.,2858.17,2841.123,17.047,0.969,1.031,0.519,27.6,IEEE-118,SCN_AD_0032,generation_trip,115,moderate,T08,True,True,3,4.0,True,0.0,0.0,0.369,0.496,0.824,True,90.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
AD_0033,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Southeast interface — voltages below 0.988 pu on 4 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Southeast interface requires immediate sequential execution: (1) shed 432 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 32 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 117 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 0.983 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.84 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",4019.852,3995.877,23.975,0.988,1.03,0.62,52.5,IEEE-30,SCN_AD_0033,oscillation,18,moderate,T09,True,True,3,4.67,True,0.0,0.0,0.353,0.452,0.858,True,89.9,False,none,0.78,physics-constrained synthetic generation,2024-01-01
AD_0034,anomaly_detection,train,factual,easy,Bus 118 voltage has dropped to 0.970 pu. What is the most likely cause and required action?,Bus 118 at 0.970 pu violates the 0.95 pu lower limit. Most probable cause (68% likelihood): under-scheduling of reactive reserves in the voltage control area. Immediate actions: (1) switch in the standby capacitor bank at bus 118 (31 MVAR); (2) increase reactive output of generator at bus 113 by 76 MVAR. Voltage recovers to 1.001 pu within 3 minutes. No thermal violations are present on any adjacent line.,5657.71,5623.966,33.744,0.97,1.01,0.883,31.0,IEEE-118,SCN_AD_0034,busbar_fault,96,low,T10,True,True,3,4.33,True,0.0,0.0,0.329,0.428,0.853,True,88.9,False,none,0.79,physics-constrained synthetic generation,2024-01-01
AD_0035,anomaly_detection,train,reasoning,medium,Frequency has dropped to 59.65 Hz. What event has likely occurred and what are the emergency actions?,"Frequency of 59.65 Hz with ROCOF of 0.31 Hz/s indicates a generation trip of approximately 258–206 MW, consistent with loss of the largest unit in the system. Emergency actions: (1) verify UFLS relay operation at 59.3 Hz; (2) dispatch all spinning reserve within 10 minutes; (3) request emergency assistance from the adjacent control area. Frequency recovery to 59.9 Hz is expected within 6 minutes.",3983.699,3959.939,23.76,0.982,1.02,0.803,21.7,IEEE-14,SCN_AD_0035,oscillation,105,critical,T11,True,True,3,4.67,True,0.0,0.0,0.394,0.478,0.831,True,86.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
AD_0036,anomaly_detection,train,multi_step,hard,Cascading voltage collapse is imminent on the Northeast interface — voltages below 0.976 pu on 6 buses. What emergency actions prevent a blackout?,"Blackout prevention on the Northeast interface requires immediate sequential execution: (1) shed 369 MW in load zones NW-2 and NW-3 within 60 s — highest priority as it directly reduces reactive demand; (2) insert 39 MVAR of reactive compensation within 90 s; (3) reduce power imports from the South by 157 MW within 3 min; (4) arm automatic voltage control relays on buses 87, 89, 91. Post-intervention: lowest bus voltage stabilises at 1.019 pu — above the 0.95 pu security limit. Maximum line loading returns to 0.72 pu. Report the event to the regional reliability coordinator within 10 minutes per grid code requirements.",2906.65,2895.07,11.58,0.976,1.029,0.739,63.7,IEEE-118,SCN_AD_0036,phase_fault,103,low,T12,True,True,3,3.67,True,0.0,0.0,0.41,0.422,0.85,True,89.3,False,none,0.77,physics-constrained synthetic generation,2024-01-01
