sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
SO_0011,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 619 MW unit trip on bus 117?,"Loss of 619.4 MW on bus 117 requires sequential activation: automatic generation control provides 279 MW within 2 minutes, fast-start gas peakers provide 217 MW within 7 minutes, and demand response provides 124 MW within 10 minutes. Frequency nadir is limited to 59.51 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",5383.301,5345.88,37.421,0.987,1.035,0.986,75.0,IEEE-118,SCN_SO_0011,none,N/A,N/A,T11,True,True,3,3.67,True,0.0,0.0,0.357,0.538,0.832,True,90.0,False,none,0.81,physics-constrained synthetic generation,2024-01-01
SO_0012,supply_optimization,train,multi_step,hard,"Given a carbon price of 50 USD/tonne, what is the optimal unit commitment for 2704 MW morning peak?","At 50 USD/tonne CO2, coal generation becomes uneconomic above 668 MW. Optimal commitment: 2 CCGT units at 1300 MW each, one hydro unit at 269 MW, and all available renewables at 841.4 MW. Total cost is 164218 USD/hour — a 7.5% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",2720.376,2704.151,16.225,0.957,1.05,0.869,31.5,IEEE-118,SCN_SO_0012,none,N/A,N/A,T12,True,True,3,4.33,True,0.0,0.0,0.412,0.51,0.824,True,90.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0013,supply_optimization,train,factual,easy,What is the minimum-cost dispatch for 2668 MW system load at current fuel prices?,"Minimum-cost dispatch for 2667.9 MW allocates 1582.8 MW to renewables at near-zero marginal cost, 481.2 MW to combined-cycle gas at 57.2 USD/MWh, and 591.7 MW to coal baseload at 45.5 USD/MWh. System marginal price is 59.6 USD/MWh. Transmission losses are 18.7 MW. Power balance is within tolerance.",2686.588,2667.913,18.675,0.983,1.029,0.807,59.6,IEEE-30,SCN_SO_0013,none,N/A,N/A,T01,True,True,3,4.0,True,0.0,0.0,0.345,0.459,0.855,True,90.9,False,none,0.76,physics-constrained synthetic generation,2024-01-01
SO_0014,supply_optimization,train,reasoning,medium,What reserve margin is required to maintain N-1 security at 70% renewable penetration?,"At 70% renewable penetration the minimum spinning reserve is 871.2 MW (17.0% of load) to satisfy N-1 security. System inertia at this penetration level is 7.2 GW-s, down from 7.9 GW-s at zero-renewable dispatch. Grid-forming inverters provide 548.3 MW of synthetic inertia response.",5453.605,5415.695,37.91,0.969,1.024,0.783,46.1,IEEE-118,SCN_SO_0014,none,N/A,N/A,T02,True,True,3,4.0,True,0.0,0.0,0.387,0.51,0.847,True,92.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0015,supply_optimization,train,multi_step,hard,"Given a carbon price of 50 USD/tonne, what is the optimal unit commitment for 2052 MW morning peak?","At 50 USD/tonne CO2, coal generation becomes uneconomic above 523 MW. Optimal commitment: 2 CCGT units at 397 MW each, one hydro unit at 198 MW, and all available renewables at 1204.9 MW. Total cost is 111248 USD/hour — a 5.5% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",2066.206,2051.843,14.363,0.966,1.031,0.691,57.6,IEEE-118,SCN_SO_0015,none,N/A,N/A,T03,True,True,3,3.67,True,0.0,0.0,0.32,0.429,0.829,True,88.2,False,none,0.8,physics-constrained synthetic generation,2024-01-01
SO_0016,supply_optimization,train,factual,easy,What is the current spinning reserve margin on the Southwest system?,Spinning reserve on Southwest is 546.4 MW representing 11.5% of system load — above the 9.8% N-1 requirement. Fast-response battery storage contributes 82.0 MW of synthetic reserve with a 1-second activation time. Reserve adequacy is confirmed for all 186 contingency cases.,4708.946,4685.518,23.428,0.96,1.019,0.725,18.0,IEEE-30,SCN_SO_0016,none,N/A,N/A,T04,True,True,3,4.33,True,0.0,0.0,0.378,0.447,0.846,True,92.5,False,none,0.75,physics-constrained synthetic generation,2024-01-01
SO_0017,supply_optimization,train,reasoning,medium,What reserve margin is required to maintain N-1 security at 20% renewable penetration?,"At 20% renewable penetration the minimum spinning reserve is 701.5 MW (20.0% of load) to satisfy N-1 security. System inertia at this penetration level is 4.3 GW-s, down from 8.1 GW-s at zero-renewable dispatch. Grid-forming inverters provide 508.8 MW of synthetic inertia response.",3739.878,3710.196,29.682,0.974,1.037,0.871,12.5,IEEE-30,SCN_SO_0017,none,N/A,N/A,T05,True,True,3,3.67,True,0.0,0.0,0.334,0.429,0.844,True,86.4,False,none,0.74,physics-constrained synthetic generation,2024-01-01
SO_0018,supply_optimization,train,multi_step,hard,"Given a carbon price of 45 USD/tonne, what is the optimal unit commitment for 3098 MW morning peak?","At 45 USD/tonne CO2, coal generation becomes uneconomic above 756 MW. Optimal commitment: 2 CCGT units at 609 MW each, one hydro unit at 291 MW, and all available renewables at 1611.0 MW. Total cost is 199204 USD/hour — a 6.3% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",3110.873,3098.479,12.394,0.996,1.032,0.772,53.3,IEEE-118,SCN_SO_0018,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.376,0.504,0.824,True,91.0,False,none,0.75,physics-constrained synthetic generation,2024-01-01
SO_0019,supply_optimization,train,factual,easy,What is the minimum-cost dispatch for 3401 MW system load at current fuel prices?,"Minimum-cost dispatch for 3400.7 MW allocates 1830.4 MW to renewables at near-zero marginal cost, 702.4 MW to combined-cycle gas at 55.1 USD/MWh, and 882.2 MW to coal baseload at 50.2 USD/MWh. System marginal price is 64.8 USD/MWh. Transmission losses are 13.6 MW. Power balance is within tolerance.",3414.266,3400.663,13.603,0.974,1.026,0.796,53.6,IEEE-118,SCN_SO_0019,none,N/A,N/A,T07,True,True,3,4.67,True,0.0,0.0,0.372,0.435,0.844,True,87.7,False,none,0.75,physics-constrained synthetic generation,2024-01-01
SO_0020,supply_optimization,train,reasoning,medium,What reserve margin is required to maintain N-1 security at 15% renewable penetration?,"At 15% renewable penetration the minimum spinning reserve is 633.6 MW (11.5% of load) to satisfy N-1 security. System inertia at this penetration level is 7.8 GW-s, down from 8.3 GW-s at zero-renewable dispatch. Grid-forming inverters provide 658.9 MW of synthetic inertia response.",5198.74,5172.876,25.864,0.966,1.025,0.982,46.1,IEEE-118,SCN_SO_0020,none,N/A,N/A,T08,True,True,3,4.33,True,0.0,0.0,0.386,0.486,0.826,True,86.7,False,none,0.76,physics-constrained synthetic generation,2024-01-01
SO_0021,supply_optimization,train,multi_step,hard,"Given a carbon price of 55 USD/tonne, what is the optimal unit commitment for 4957 MW morning peak?","At 55 USD/tonne CO2, coal generation becomes uneconomic above 1226 MW. Optimal commitment: 2 CCGT units at 2915 MW each, one hydro unit at 415 MW, and all available renewables at 1167.3 MW. Total cost is 394044 USD/hour — a 7.1% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",4977.181,4957.352,19.829,0.976,1.019,0.899,23.8,IEEE-118,SCN_SO_0021,none,N/A,N/A,T09,True,True,3,4.0,True,0.0,0.0,0.338,0.531,0.852,True,87.4,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0022,supply_optimization,train,factual,easy,What is the current spinning reserve margin on the Northwest system?,Spinning reserve on Northwest is 422.8 MW representing 11.2% of system load — above the 9.6% N-1 requirement. Fast-response battery storage contributes 63.4 MW of synthetic reserve with a 1-second activation time. Reserve adequacy is confirmed for all 186 contingency cases.,3613.47,3595.493,17.977,0.961,1.028,0.638,65.6,IEEE-118,SCN_SO_0022,none,N/A,N/A,T10,True,True,3,4.0,True,0.0,0.0,0.341,0.451,0.85,True,90.6,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0023,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 334 MW unit trip on bus 105?,"Loss of 334.4 MW on bus 105 requires sequential activation: automatic generation control provides 150 MW within 2 minutes, fast-start gas peakers provide 117 MW within 7 minutes, and demand response provides 67 MW within 10 minutes. Frequency nadir is limited to 59.65 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",3538.029,3520.427,17.602,0.978,1.033,0.562,17.3,IEEE-30,SCN_SO_0023,none,N/A,N/A,T11,True,True,3,3.67,True,0.0,0.0,0.326,0.538,0.833,True,88.0,False,none,0.8,physics-constrained synthetic generation,2024-01-01
SO_0024,supply_optimization,train,multi_step,hard,"Given a carbon price of 55 USD/tonne, what is the optimal unit commitment for 4714 MW morning peak?","At 55 USD/tonne CO2, coal generation becomes uneconomic above 1157 MW. Optimal commitment: 2 CCGT units at 1787 MW each, one hydro unit at 510 MW, and all available renewables at 2096.6 MW. Total cost is 357432 USD/hour — a 8.1% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",4732.7,4713.845,18.855,0.968,1.028,0.77,45.3,IEEE-118,SCN_SO_0024,none,N/A,N/A,T12,True,True,3,4.67,True,0.0,0.0,0.368,0.472,0.844,True,92.6,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0025,supply_optimization,train,factual,easy,What is the minimum-cost dispatch for 4361 MW system load at current fuel prices?,"Minimum-cost dispatch for 4360.9 MW allocates 2882.7 MW to renewables at near-zero marginal cost, 505.8 MW to combined-cycle gas at 72.6 USD/MWh, and 1268.5 MW to coal baseload at 62.2 USD/MWh. System marginal price is 75.7 USD/MWh. Transmission losses are 21.8 MW. Power balance is within tolerance.",4382.693,4360.889,21.804,0.964,1.039,0.671,61.9,IEEE-118,SCN_SO_0025,none,N/A,N/A,T01,True,True,3,3.33,True,0.0,0.0,0.355,0.519,0.856,True,89.1,False,none,0.78,physics-constrained synthetic generation,2024-01-01
SO_0026,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 311 MW unit trip on bus 96?,"Loss of 310.9 MW on bus 96 requires sequential activation: automatic generation control provides 140 MW within 2 minutes, fast-start gas peakers provide 109 MW within 7 minutes, and demand response provides 62 MW within 10 minutes. Frequency nadir is limited to 59.64 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",5198.242,5167.239,31.003,0.956,1.045,0.597,70.1,IEEE-30,SCN_SO_0026,none,N/A,N/A,T02,True,True,3,3.0,True,0.0,0.0,0.361,0.511,0.847,True,87.4,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0027,supply_optimization,train,multi_step,hard,"Given a carbon price of 40 USD/tonne, what is the optimal unit commitment for 2086 MW morning peak?","At 40 USD/tonne CO2, coal generation becomes uneconomic above 522 MW. Optimal commitment: 2 CCGT units at 1155 MW each, one hydro unit at 171 MW, and all available renewables at 563.9 MW. Total cost is 126137 USD/hour — a 6.7% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",2098.063,2085.55,12.513,0.956,1.021,0.856,27.0,IEEE-118,SCN_SO_0027,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.398,0.489,0.843,True,85.9,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0028,supply_optimization,train,factual,easy,What is the current spinning reserve margin on the Southeast system?,Spinning reserve on Southeast is 359.4 MW representing 16.8% of system load — above the 14.3% N-1 requirement. Fast-response battery storage contributes 53.9 MW of synthetic reserve with a 1-second activation time. Reserve adequacy is confirmed for all 186 contingency cases.,2021.739,2009.681,12.058,0.961,1.031,0.781,73.0,IEEE-30,SCN_SO_0028,none,N/A,N/A,T04,True,True,3,3.67,True,0.0,0.0,0.32,0.493,0.836,True,86.7,False,none,0.78,physics-constrained synthetic generation,2024-01-01
SO_0029,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 192 MW unit trip on bus 98?,"Loss of 192.3 MW on bus 98 requires sequential activation: automatic generation control provides 87 MW within 2 minutes, fast-start gas peakers provide 67 MW within 7 minutes, and demand response provides 38 MW within 10 minutes. Frequency nadir is limited to 59.53 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",2325.495,2311.625,13.87,0.987,1.026,0.802,74.8,IEEE-118,SCN_SO_0029,none,N/A,N/A,T05,True,True,3,4.33,True,0.0,0.0,0.366,0.426,0.84,True,87.8,False,none,0.76,physics-constrained synthetic generation,2024-01-01
SO_0030,supply_optimization,train,multi_step,hard,"Given a carbon price of 40 USD/tonne, what is the optimal unit commitment for 2637 MW morning peak?","At 40 USD/tonne CO2, coal generation becomes uneconomic above 636 MW. Optimal commitment: 2 CCGT units at 1031 MW each, one hydro unit at 218 MW, and all available renewables at 1025.7 MW. Total cost is 158125 USD/hour — a 7.6% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",2652.355,2636.536,15.819,0.976,1.024,0.726,40.3,IEEE-118,SCN_SO_0030,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.359,0.434,0.847,True,89.1,False,none,0.84,physics-constrained synthetic generation,2024-01-01
SO_0031,supply_optimization,train,factual,easy,What is the minimum-cost dispatch for 1959 MW system load at current fuel prices?,"Minimum-cost dispatch for 1959.4 MW allocates 280.4 MW to renewables at near-zero marginal cost, 1170.6 MW to combined-cycle gas at 43.1 USD/MWh, and 537.6 MW to coal baseload at 41.8 USD/MWh. System marginal price is 49.7 USD/MWh. Transmission losses are 15.7 MW. Power balance is within tolerance.",1975.027,1959.352,15.675,0.973,1.018,0.675,14.1,IEEE-118,SCN_SO_0031,none,N/A,N/A,T07,True,True,3,4.0,True,0.0,0.0,0.38,0.515,0.845,True,92.8,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0032,supply_optimization,train,reasoning,medium,What reserve margin is required to maintain N-1 security at 60% renewable penetration?,"At 60% renewable penetration the minimum spinning reserve is 562.6 MW (11.3% of load) to satisfy N-1 security. System inertia at this penetration level is 5.8 GW-s, down from 8.2 GW-s at zero-renewable dispatch. Grid-forming inverters provide 597.7 MW of synthetic inertia response.",4993.794,4954.161,39.633,0.965,1.032,0.702,17.4,IEEE-118,SCN_SO_0032,none,N/A,N/A,T08,True,True,3,4.0,True,0.0,0.0,0.378,0.44,0.854,True,86.2,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0033,supply_optimization,train,multi_step,hard,"Given a carbon price of 50 USD/tonne, what is the optimal unit commitment for 3998 MW morning peak?","At 50 USD/tonne CO2, coal generation becomes uneconomic above 1012 MW. Optimal commitment: 2 CCGT units at 714 MW each, one hydro unit at 398 MW, and all available renewables at 2476.5 MW. Total cost is 291427 USD/hour — a 4.9% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",4021.895,3997.908,23.987,0.963,1.013,0.413,61.2,IEEE-118,SCN_SO_0033,none,N/A,N/A,T09,True,True,3,3.33,True,0.0,0.0,0.317,0.473,0.856,True,87.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
SO_0034,supply_optimization,train,factual,easy,What is the current spinning reserve margin on the Southwest system?,Spinning reserve on Southwest is 432.2 MW representing 15.4% of system load — above the 13.1% N-1 requirement. Fast-response battery storage contributes 64.8 MW of synthetic reserve with a 1-second activation time. Reserve adequacy is confirmed for all 186 contingency cases.,2895.272,2875.146,20.126,0.955,1.039,0.622,56.7,IEEE-118,SCN_SO_0034,none,N/A,N/A,T10,True,True,3,4.0,True,0.0,0.0,0.365,0.513,0.836,True,85.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0035,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 382 MW unit trip on bus 46?,"Loss of 381.7 MW on bus 46 requires sequential activation: automatic generation control provides 172 MW within 2 minutes, fast-start gas peakers provide 134 MW within 7 minutes, and demand response provides 76 MW within 10 minutes. Frequency nadir is limited to 59.54 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",4748.761,4725.135,23.626,0.97,1.036,0.724,43.7,IEEE-118,SCN_SO_0035,none,N/A,N/A,T11,True,True,3,3.67,True,0.0,0.0,0.318,0.491,0.833,True,85.9,False,none,0.77,physics-constrained synthetic generation,2024-01-01
SO_0036,supply_optimization,train,multi_step,hard,"Given a carbon price of 45 USD/tonne, what is the optimal unit commitment for 4271 MW morning peak?","At 45 USD/tonne CO2, coal generation becomes uneconomic above 1117 MW. Optimal commitment: 2 CCGT units at 1437 MW each, one hydro unit at 440 MW, and all available renewables at 1902.8 MW. Total cost is 333057 USD/hour — a 8.0% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",4297.098,4271.469,25.629,0.978,1.047,0.501,42.6,IEEE-118,SCN_SO_0036,none,N/A,N/A,T12,True,True,3,4.0,True,0.0,0.0,0.327,0.435,0.85,True,90.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
SO_0037,supply_optimization,train,factual,easy,What is the current spinning reserve margin on the Southwest system?,Spinning reserve on Southwest is 432.1 MW representing 11.5% of system load — above the 9.8% N-1 requirement. Fast-response battery storage contributes 64.8 MW of synthetic reserve with a 1-second activation time. Reserve adequacy is confirmed for all 186 contingency cases.,3897.911,3870.815,27.096,0.977,1.028,0.801,68.8,IEEE-118,SCN_SO_0037,none,N/A,N/A,T01,True,True,3,4.0,True,0.0,0.0,0.361,0.51,0.833,True,89.1,False,none,0.81,physics-constrained synthetic generation,2024-01-01
SO_0038,supply_optimization,train,reasoning,medium,How should generation re-dispatch respond to a 159 MW unit trip on bus 98?,"Loss of 159.3 MW on bus 98 requires sequential activation: automatic generation control provides 72 MW within 2 minutes, fast-start gas peakers provide 56 MW within 7 minutes, and demand response provides 32 MW within 10 minutes. Frequency nadir is limited to 59.43 Hz — above the 59.3 Hz UFLS threshold. System balance is restored within 12 minutes.",3509.103,3484.71,24.393,0.978,1.025,0.663,41.6,IEEE-118,SCN_SO_0038,none,N/A,N/A,T02,True,True,3,4.0,True,0.0,0.0,0.412,0.448,0.829,True,90.5,False,none,0.75,physics-constrained synthetic generation,2024-01-01
SO_0039,supply_optimization,train,multi_step,hard,"Given a carbon price of 45 USD/tonne, what is the optimal unit commitment for 5506 MW morning peak?","At 45 USD/tonne CO2, coal generation becomes uneconomic above 1332 MW. Optimal commitment: 2 CCGT units at 1626 MW each, one hydro unit at 604 MW, and all available renewables at 2424.0 MW. Total cost is 446466 USD/hour — a 8.4% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",5533.834,5506.302,27.532,0.978,1.041,0.85,45.5,IEEE-118,SCN_SO_0039,none,N/A,N/A,T03,True,True,3,4.33,True,0.0,0.0,0.343,0.513,0.855,True,88.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
SO_0040,supply_optimization,train,factual,easy,What is the minimum-cost dispatch for 5449 MW system load at current fuel prices?,"Minimum-cost dispatch for 5449.2 MW allocates 1202.8 MW to renewables at near-zero marginal cost, 3054.4 MW to combined-cycle gas at 74.4 USD/MWh, and 995.2 MW to coal baseload at 63.6 USD/MWh. System marginal price is 81.0 USD/MWh. Transmission losses are 27.2 MW. Power balance is within tolerance.",5476.439,5449.193,27.246,0.976,1.031,0.724,22.9,IEEE-118,SCN_SO_0040,none,N/A,N/A,T04,True,True,3,4.33,True,0.0,0.0,0.328,0.482,0.856,True,89.9,False,none,0.77,physics-constrained synthetic generation,2024-01-01
SO_0041,supply_optimization,train,reasoning,medium,What reserve margin is required to maintain N-1 security at 30% renewable penetration?,"At 30% renewable penetration the minimum spinning reserve is 745.2 MW (13.7% of load) to satisfy N-1 security. System inertia at this penetration level is 7.2 GW-s, down from 8.2 GW-s at zero-renewable dispatch. Grid-forming inverters provide 413.5 MW of synthetic inertia response.",5412.958,5380.674,32.284,0.977,1.015,0.745,32.7,IEEE-118,SCN_SO_0041,none,N/A,N/A,T05,True,True,3,4.0,True,0.0,0.0,0.321,0.427,0.823,True,85.8,False,none,0.76,physics-constrained synthetic generation,2024-01-01
SO_0042,supply_optimization,train,multi_step,hard,"Given a carbon price of 30 USD/tonne, what is the optimal unit commitment for 3156 MW morning peak?","At 30 USD/tonne CO2, coal generation becomes uneconomic above 776 MW. Optimal commitment: 2 CCGT units at 473 MW each, one hydro unit at 367 MW, and all available renewables at 1979.6 MW. Total cost is 208153 USD/hour — a 4.9% saving over the coal-inclusive baseline. Power balance is satisfied within 2% and no voltage or thermal violations are present.",3171.669,3155.89,15.779,0.964,1.037,0.86,63.8,IEEE-118,SCN_SO_0042,none,N/A,N/A,T06,True,True,3,3.33,True,0.0,0.0,0.347,0.432,0.821,True,91.9,False,none,0.82,physics-constrained synthetic generation,2024-01-01
