sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
GO_0011,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 15-33 is at 0.67 pu of emergency rating?,Line 15-33 at 0.67 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 118 by 131 MW and increase generation at bus 7 by 131 MW. Loading returns to 0.72 pu within 3 minutes. Post re-dispatch voltage at bus 24 is 0.978 pu.,3443.569,3426.437,17.132,0.969,1.047,0.669,41.0,IEEE-30,SCN_GO_0011,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.324,0.533,0.849,True,93.2,False,none,0.77,physics-constrained synthetic generation,2024-01-01
GO_0012,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 34?,"N-1 analysis for loss of the bus 34 generator (305 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.015 pu at bus 32 — within the emergency limit. Maximum post-contingency line loading is 0.65 pu on line 89-92, requiring 66 MW re-dispatch within 15 minutes.",5609.557,5565.037,44.52,0.969,1.031,0.648,40.7,IEEE-118,SCN_GO_0012,none,N/A,N/A,T12,True,True,3,3.67,True,0.0,0.0,0.326,0.439,0.841,True,93.3,False,none,0.84,physics-constrained synthetic generation,2024-01-01
GO_0013,grid_operations,train,factual,easy,What is the current voltage on bus 90 of the IEEE-118 network?,Bus 90 voltage is 0.992 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 55.8 MVAR. No voltage violations are present across all 4 monitored buses.,2076.167,2065.838,10.329,0.992,1.007,0.909,21.2,IEEE-118,SCN_GO_0013,none,N/A,N/A,T01,True,True,3,5.0,True,0.0,0.0,0.317,0.472,0.832,True,85.3,False,none,0.76,physics-constrained synthetic generation,2024-01-01
GO_0014,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 47-69 is at 0.68 pu of emergency rating?,Line 47-69 at 0.68 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 117 by 105 MW and increase generation at bus 27 by 105 MW. Loading returns to 0.65 pu within 3 minutes. Post re-dispatch voltage at bus 52 is 1.003 pu.,3176.548,3160.744,15.804,0.97,1.029,0.676,57.4,IEEE-118,SCN_GO_0014,none,N/A,N/A,T02,True,True,3,3.33,True,0.0,0.0,0.374,0.459,0.832,True,88.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
GO_0015,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 31?,"N-1 analysis for loss of the bus 31 generator (355 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.018 pu at bus 71 — within the emergency limit. Maximum post-contingency line loading is 0.63 pu on line 22-23, requiring 122 MW re-dispatch within 15 minutes.",3544.878,3520.236,24.642,0.969,1.038,0.634,14.8,IEEE-118,SCN_GO_0015,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.363,0.483,0.84,True,89.7,False,none,0.77,physics-constrained synthetic generation,2024-01-01
GO_0016,grid_operations,train,factual,easy,What is the current voltage on bus 85 of the IEEE-118 network?,Bus 85 voltage is 0.975 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 56.6 MVAR. No voltage violations are present across all 12 monitored buses.,3315.879,3292.829,23.05,0.975,1.03,0.849,36.6,IEEE-118,SCN_GO_0016,none,N/A,N/A,T04,True,True,3,4.0,True,0.0,0.0,0.384,0.524,0.835,True,91.9,False,none,0.78,physics-constrained synthetic generation,2024-01-01
GO_0017,grid_operations,train,reasoning,medium,How should the operator respond to a voltage violation on bus 33 reading 0.972 pu?,Bus 33 at 0.972 pu violates the 0.95 pu lower limit. Corrective actions in priority order: (1) increase reactive output of generator at bus 81 by 79 MVAR; (2) switch in standby capacitor bank at bus 33 (46 MVAR); (3) reduce real power transfer on line 10-11 by 97 MW. Voltage recovers to 0.999 pu within 3 minutes.,2827.865,2810.999,16.866,0.972,1.016,0.79,44.6,IEEE-118,SCN_GO_0017,none,N/A,N/A,T05,True,True,3,4.0,True,0.0,0.0,0.353,0.462,0.834,True,93.8,False,none,0.76,physics-constrained synthetic generation,2024-01-01
GO_0018,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 68?,"N-1 analysis for loss of the bus 68 generator (231 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.020 pu at bus 8 — within the emergency limit. Maximum post-contingency line loading is 0.63 pu on line 22-23, requiring 111 MW re-dispatch within 15 minutes.",2566.887,2551.578,15.309,0.978,1.034,0.632,59.2,IEEE-118,SCN_GO_0018,none,N/A,N/A,T06,True,True,3,3.0,True,0.0,0.0,0.407,0.535,0.844,True,85.2,False,none,0.75,physics-constrained synthetic generation,2024-01-01
GO_0019,grid_operations,train,factual,easy,What is the current voltage on bus 79 of the IEEE-118 network?,Bus 79 voltage is 0.976 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 56.2 MVAR. No voltage violations are present across all 8 monitored buses.,4278.263,4256.978,21.285,0.976,1.026,0.895,35.3,IEEE-118,SCN_GO_0019,none,N/A,N/A,T07,True,True,3,4.0,True,0.0,0.0,0.329,0.527,0.842,True,86.5,False,none,0.74,physics-constrained synthetic generation,2024-01-01
GO_0020,grid_operations,train,reasoning,medium,How should the operator respond to a voltage violation on bus 19 reading 0.968 pu?,Bus 19 at 0.968 pu violates the 0.95 pu lower limit. Corrective actions in priority order: (1) increase reactive output of generator at bus 118 by 77 MVAR; (2) switch in standby capacitor bank at bus 19 (46 MVAR); (3) reduce real power transfer on line 38-65 by 145 MW. Voltage recovers to 1.000 pu within 3 minutes.,3627.632,3605.996,21.636,0.968,1.02,0.743,67.9,IEEE-118,SCN_GO_0020,none,N/A,N/A,T08,True,True,3,3.33,True,0.0,0.0,0.333,0.48,0.825,True,92.8,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0021,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 57?,"N-1 analysis for loss of the bus 57 generator (357 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.019 pu at bus 74 — within the emergency limit. Maximum post-contingency line loading is 0.81 pu on line 30-17, requiring 84 MW re-dispatch within 15 minutes.",4938.647,4914.077,24.57,0.955,1.014,0.81,68.6,IEEE-118,SCN_GO_0021,none,N/A,N/A,T09,True,True,3,4.0,True,0.0,0.0,0.412,0.425,0.854,True,91.5,False,none,0.74,physics-constrained synthetic generation,2024-01-01
GO_0022,grid_operations,train,factual,easy,What is the current voltage on bus 74 of the IEEE-118 network?,Bus 74 voltage is 0.961 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 35.1 MVAR. No voltage violations are present across all 8 monitored buses.,4322.412,4300.907,21.505,0.961,1.009,0.735,66.0,IEEE-118,SCN_GO_0022,none,N/A,N/A,T10,True,True,3,4.33,True,0.0,0.0,0.373,0.507,0.856,True,93.1,False,none,0.83,physics-constrained synthetic generation,2024-01-01
GO_0023,grid_operations,train,reasoning,medium,How should the operator respond to a voltage violation on bus 60 reading 0.961 pu?,Bus 60 at 0.961 pu violates the 0.95 pu lower limit. Corrective actions in priority order: (1) increase reactive output of generator at bus 98 by 52 MVAR; (2) switch in standby capacitor bank at bus 60 (42 MVAR); (3) reduce real power transfer on line 89-92 by 89 MW. Voltage recovers to 1.007 pu within 3 minutes.,2601.546,2591.181,10.365,0.961,1.032,0.728,61.7,IEEE-118,SCN_GO_0023,none,N/A,N/A,T11,True,True,3,4.33,True,0.0,0.0,0.342,0.433,0.844,True,89.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
GO_0024,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 115?,"N-1 analysis for loss of the bus 115 generator (370 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.025 pu at bus 43 — within the emergency limit. Maximum post-contingency line loading is 0.69 pu on line 64-65, requiring 92 MW re-dispatch within 15 minutes.",3705.431,3676.023,29.408,0.95,1.023,0.685,60.5,IEEE-30,SCN_GO_0024,none,N/A,N/A,T12,True,True,3,4.0,True,0.0,0.0,0.336,0.531,0.841,True,88.5,False,none,0.75,physics-constrained synthetic generation,2024-01-01
GO_0025,grid_operations,train,factual,easy,What is the current voltage on bus 24 of the IEEE-118 network?,Bus 24 voltage is 0.964 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 34.3 MVAR. No voltage violations are present across all 6 monitored buses.,4485.267,4449.67,35.597,0.964,1.044,0.777,52.6,IEEE-118,SCN_GO_0025,none,N/A,N/A,T01,True,True,3,3.33,True,0.0,0.0,0.348,0.487,0.831,True,89.4,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0026,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 30-17 is at 0.90 pu of emergency rating?,Line 30-17 at 0.90 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 96 by 102 MW and increase generation at bus 29 by 102 MW. Loading returns to 0.75 pu within 3 minutes. Post re-dispatch voltage at bus 25 is 1.004 pu.,2965.226,2944.614,20.612,0.977,1.016,0.904,38.8,IEEE-118,SCN_GO_0026,none,N/A,N/A,T02,True,True,3,4.0,True,0.0,0.0,0.338,0.488,0.829,True,93.9,False,none,0.77,physics-constrained synthetic generation,2024-01-01
GO_0027,grid_operations,train,multi_step,hard,What switching sequence safely isolates the faulted section on line 64-65?,Safe isolation of faulted line 64-65: (1) open circuit breaker CB-32A; (2) open CB-42B; (3) verify de-energisation via absence-of-voltage check; (4) apply ground switches GS-32 and GS-42; (5) issue clearance permit to maintenance crew. Post-switching: adjacent line 22-23 carries 0.81 pu — within the continuous thermal limit. Bus 32 voltage after isolation is 0.963 pu.,4488.199,4457.0,31.199,0.963,1.039,0.806,15.1,IEEE-118,SCN_GO_0027,none,N/A,N/A,T03,True,True,3,3.67,True,0.0,0.0,0.404,0.479,0.846,True,90.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
GO_0028,grid_operations,train,factual,easy,What is the thermal loading on the 10-11 corridor?,Line 10-11 carries 267.4 MW at 0.59 pu of its 354 MW thermal rating. N-1 security headroom is 35 MW (10.4%). Emergency rating of 413 MW is available for up to 30 minutes.,3102.115,3086.682,15.433,0.988,1.016,0.594,19.3,IEEE-118,SCN_GO_0028,none,N/A,N/A,T04,True,True,3,4.33,True,0.0,0.0,0.393,0.488,0.827,True,91.1,False,none,0.78,physics-constrained synthetic generation,2024-01-01
GO_0029,grid_operations,train,reasoning,medium,How should the operator respond to a voltage violation on bus 109 reading 0.971 pu?,Bus 109 at 0.971 pu violates the 0.95 pu lower limit. Corrective actions in priority order: (1) increase reactive output of generator at bus 99 by 58 MVAR; (2) switch in standby capacitor bank at bus 109 (47 MVAR); (3) reduce real power transfer on line 30-17 by 118 MW. Voltage recovers to 1.004 pu within 3 minutes.,4627.273,4590.549,36.724,0.971,1.025,0.748,67.3,IEEE-118,SCN_GO_0029,none,N/A,N/A,T05,True,True,3,4.0,True,0.0,0.0,0.396,0.513,0.826,True,93.3,False,none,0.75,physics-constrained synthetic generation,2024-01-01
GO_0030,grid_operations,train,multi_step,hard,What switching sequence safely isolates the faulted section on line 10-11?,Safe isolation of faulted line 10-11: (1) open circuit breaker CB-6A; (2) open CB-4B; (3) verify de-energisation via absence-of-voltage check; (4) apply ground switches GS-6 and GS-4; (5) issue clearance permit to maintenance crew. Post-switching: adjacent line 22-23 carries 0.63 pu — within the continuous thermal limit. Bus 6 voltage after isolation is 0.979 pu.,3823.984,3804.959,19.025,0.979,1.03,0.63,55.8,IEEE-118,SCN_GO_0030,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.364,0.466,0.84,True,92.8,False,none,0.79,physics-constrained synthetic generation,2024-01-01
GO_0031,grid_operations,train,factual,easy,What is the thermal loading on the 38-65 corridor?,Line 38-65 carries 429.7 MW at 0.78 pu of its 510 MW thermal rating. N-1 security headroom is 51 MW (13.5%). Emergency rating of 595 MW is available for up to 30 minutes.,4177.017,4156.236,20.781,0.962,1.038,0.779,32.7,IEEE-118,SCN_GO_0031,none,N/A,N/A,T07,True,True,3,4.0,True,0.0,0.0,0.363,0.5,0.836,True,90.0,False,none,0.76,physics-constrained synthetic generation,2024-01-01
GO_0032,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 38-65 is at 0.94 pu of emergency rating?,Line 38-65 at 0.94 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 88 by 89 MW and increase generation at bus 6 by 89 MW. Loading returns to 0.67 pu within 3 minutes. Post re-dispatch voltage at bus 47 is 0.995 pu.,5065.042,5034.833,30.209,0.968,1.034,0.943,34.7,IEEE-118,SCN_GO_0032,none,N/A,N/A,T08,True,True,3,4.67,True,0.0,0.0,0.362,0.464,0.857,True,90.5,False,none,0.78,physics-constrained synthetic generation,2024-01-01
GO_0033,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 38?,"N-1 analysis for loss of the bus 38 generator (171 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.016 pu at bus 36 — within the emergency limit. Maximum post-contingency line loading is 0.58 pu on line 89-92, requiring 113 MW re-dispatch within 15 minutes.",2729.387,2715.808,13.579,0.975,1.041,0.584,29.8,IEEE-118,SCN_GO_0033,none,N/A,N/A,T09,True,True,3,4.33,True,0.0,0.0,0.33,0.506,0.844,True,90.0,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0034,grid_operations,train,factual,easy,What is the thermal loading on the 10-11 corridor?,Line 10-11 carries 300.2 MW at 0.62 pu of its 414 MW thermal rating. N-1 security headroom is 41 MW (12.2%). Emergency rating of 482 MW is available for up to 30 minutes.,3430.591,3403.364,27.227,0.969,1.017,0.62,22.0,IEEE-118,SCN_GO_0034,none,N/A,N/A,T10,True,True,3,4.33,True,0.0,0.0,0.404,0.494,0.826,True,88.9,False,none,0.76,physics-constrained synthetic generation,2024-01-01
GO_0035,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 10-11 is at 0.73 pu of emergency rating?,Line 10-11 at 0.73 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 106 by 94 MW and increase generation at bus 12 by 94 MW. Loading returns to 0.66 pu within 3 minutes. Post re-dispatch voltage at bus 27 is 0.992 pu.,2699.931,2689.174,10.757,0.968,1.039,0.732,23.1,IEEE-30,SCN_GO_0035,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.395,0.5,0.839,True,89.6,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0036,grid_operations,train,multi_step,hard,What power flow solution confirms N-1 security for loss of the generator at bus 75?,"N-1 analysis for loss of the bus 75 generator (255 MW): remaining units pick up load via governor response within 30 seconds. Largest voltage deviation is 0.019 pu at bus 4 — within the emergency limit. Maximum post-contingency line loading is 0.74 pu on line 64-65, requiring 151 MW re-dispatch within 15 minutes.",3808.36,3785.646,22.714,0.977,1.02,0.745,25.5,IEEE-118,SCN_GO_0036,none,N/A,N/A,T12,True,True,3,4.33,True,0.0,0.0,0.377,0.499,0.85,True,89.1,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0037,grid_operations,train,factual,easy,What is the current voltage on bus 34 of the IEEE-118 network?,Bus 34 voltage is 0.982 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 47.2 MVAR. No voltage violations are present across all 8 monitored buses.,3965.688,3942.036,23.652,0.982,1.034,0.613,32.6,IEEE-118,SCN_GO_0037,none,N/A,N/A,T01,True,True,3,4.67,True,0.0,0.0,0.368,0.528,0.845,True,93.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
GO_0038,grid_operations,train,reasoning,medium,How should the operator respond to a voltage violation on bus 85 reading 0.969 pu?,Bus 85 at 0.969 pu violates the 0.95 pu lower limit. Corrective actions in priority order: (1) increase reactive output of generator at bus 114 by 63 MVAR; (2) switch in standby capacitor bank at bus 85 (56 MVAR); (3) reduce real power transfer on line 22-23 by 87 MW. Voltage recovers to 1.005 pu within 3 minutes.,4773.622,4749.873,23.749,0.969,1.03,0.708,13.8,IEEE-30,SCN_GO_0038,none,N/A,N/A,T02,True,True,3,4.0,True,0.0,0.0,0.403,0.498,0.829,True,87.6,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0039,grid_operations,train,multi_step,hard,What switching sequence safely isolates the faulted section on line 38-65?,Safe isolation of faulted line 38-65: (1) open circuit breaker CB-72A; (2) open CB-43B; (3) verify de-energisation via absence-of-voltage check; (4) apply ground switches GS-72 and GS-43; (5) issue clearance permit to maintenance crew. Post-switching: adjacent line 22-23 carries 0.69 pu — within the continuous thermal limit. Bus 72 voltage after isolation is 0.976 pu.,5035.572,5000.568,35.004,0.976,1.013,0.688,36.5,IEEE-14,SCN_GO_0039,none,N/A,N/A,T03,True,True,3,4.33,True,0.0,0.0,0.348,0.435,0.856,True,93.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
GO_0040,grid_operations,train,factual,easy,What is the thermal loading on the 10-11 corridor?,Line 10-11 carries 214.2 MW at 0.87 pu of its 291 MW thermal rating. N-1 security headroom is 29 MW (10.6%). Emergency rating of 339 MW is available for up to 30 minutes.,2385.109,2373.243,11.866,0.971,1.029,0.872,29.0,IEEE-118,SCN_GO_0040,none,N/A,N/A,T04,True,True,3,4.33,True,0.0,0.0,0.347,0.471,0.821,True,87.8,False,none,0.74,physics-constrained synthetic generation,2024-01-01
GO_0041,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 10-11 is at 0.69 pu of emergency rating?,Line 10-11 at 0.69 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 94 by 140 MW and increase generation at bus 15 by 140 MW. Loading returns to 0.56 pu within 3 minutes. Post re-dispatch voltage at bus 96 is 0.993 pu.,3802.93,3776.495,26.435,0.984,1.018,0.685,15.6,IEEE-118,SCN_GO_0041,none,N/A,N/A,T05,True,True,3,4.0,True,0.0,0.0,0.329,0.429,0.855,True,87.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
GO_0042,grid_operations,train,multi_step,hard,What switching sequence safely isolates the faulted section on line 89-92?,Safe isolation of faulted line 89-92: (1) open circuit breaker CB-109A; (2) open CB-46B; (3) verify de-energisation via absence-of-voltage check; (4) apply ground switches GS-109 and GS-46; (5) issue clearance permit to maintenance crew. Post-switching: adjacent line 89-92 carries 0.69 pu — within the continuous thermal limit. Bus 109 voltage after isolation is 0.971 pu.,4722.12,4693.956,28.164,0.971,1.046,0.691,65.8,IEEE-30,SCN_GO_0042,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.368,0.444,0.857,True,93.0,False,none,0.75,physics-constrained synthetic generation,2024-01-01
GO_0043,grid_operations,train,factual,easy,What is the current voltage on bus 90 of the IEEE-118 network?,Bus 90 voltage is 0.979 pu — within the 0.95–1.05 pu security band. Reactive support from the adjacent shunt capacitor is 49.9 MVAR. No voltage violations are present across all 12 monitored buses.,5114.631,5074.039,40.592,0.979,1.015,0.723,51.0,IEEE-118,SCN_GO_0043,none,N/A,N/A,T07,True,True,3,3.67,True,0.0,0.0,0.341,0.51,0.842,True,90.7,False,none,0.76,physics-constrained synthetic generation,2024-01-01
GO_0044,grid_operations,train,reasoning,medium,What corrective re-dispatch restores security when line 38-65 is at 0.68 pu of emergency rating?,Line 38-65 at 0.68 pu exceeds the 1.0 pu continuous limit. Re-dispatch: reduce generation at bus 88 by 73 MW and increase generation at bus 13 by 73 MW. Loading returns to 0.66 pu within 3 minutes. Post re-dispatch voltage at bus 106 is 1.019 pu.,3710.306,3688.177,22.129,0.972,1.038,0.683,31.0,IEEE-118,SCN_GO_0044,none,N/A,N/A,T08,True,True,3,3.67,True,0.0,0.0,0.362,0.448,0.841,True,86.3,False,none,0.81,physics-constrained synthetic generation,2024-01-01
GO_0045,grid_operations,train,multi_step,hard,What switching sequence safely isolates the faulted section on line 22-23?,Safe isolation of faulted line 22-23: (1) open circuit breaker CB-33A; (2) open CB-32B; (3) verify de-energisation via absence-of-voltage check; (4) apply ground switches GS-33 and GS-32; (5) issue clearance permit to maintenance crew. Post-switching: adjacent line 38-65 carries 0.76 pu — within the continuous thermal limit. Bus 33 voltage after isolation is 0.966 pu.,3643.407,3618.08,25.327,0.966,1.031,0.763,36.0,IEEE-118,SCN_GO_0045,none,N/A,N/A,T09,True,True,3,4.0,True,0.0,0.0,0.327,0.437,0.841,True,89.9,False,none,0.8,physics-constrained synthetic generation,2024-01-01
GO_0046,grid_operations,train,factual,easy,What is the thermal loading on the 64-65 corridor?,Line 64-65 carries 338.3 MW at 0.76 pu of its 504 MW thermal rating. N-1 security headroom is 50 MW (17.0%). Emergency rating of 588 MW is available for up to 30 minutes.,4076.566,4048.228,28.338,0.97,1.02,0.762,13.9,IEEE-118,SCN_GO_0046,none,N/A,N/A,T10,True,True,3,4.67,True,0.0,0.0,0.375,0.503,0.841,True,88.4,False,none,0.8,physics-constrained synthetic generation,2024-01-01
